noise_type,noise_intensity,diffusion_type,diffusion_constant_xx,diffusion_constant_xy,diffusion_constant_yy,spatial_correlation,temporal_correlation,linear_cross_correlation_mean,linear_cross_correlation_std
correlated,0.5,isotropic,0.75,0,0,1.0,0.5,[0.6959452980874545],[0.0052494135730491]
correlated,0.75,isotropic,0.75,0,0,1.0,0.5,[0.6802103066979585],[0.0044526528169473]
correlated,1.0,isotropic,0.75,0,0,1.0,0.5,[0.6665205288325828],[0.0042522021984547]
correlated,0.05,isotropic,0.9,0,0,1.0,0.5,[0.8016853917406404],[0.0081716764124853]
correlated,0.1,isotropic,0.9,0,0,1.0,0.5,[0.7748150499582143],[0.0090056448490793]
correlated,0.16,isotropic,0.9,0,0,1.0,0.5,[0.7603970701932046],[0.0088203054687006]
correlated,0.2,isotropic,0.9,0,0,1.0,0.5,[0.7536634294396505],[0.0072646838942982]
correlated,0.24,isotropic,0.9,0,0,1.0,0.5,[0.7455384970827386],[0.0067563432477306]
correlated,0.28,isotropic,0.9,0,0,1.0,0.5,[0.7413059614172726],[0.0066358731249117]
correlated,0.32,isotropic,0.9,0,0,1.0,0.5,[0.7382144642426596],[0.0075433446480335]
correlated,0.36,isotropic,0.9,0,0,1.0,0.5,[0.7348451416176612],[0.0071038500095305]
correlated,0.5,isotropic,0.9,0,0,1.0,0.5,[0.7230944854727703],[0.0054131705121528]
correlated,0.75,isotropic,0.9,0,0,1.0,0.5,[0.71028168887063],[0.0050143049075457]
correlated,1.0,isotropic,0.9,0,0,1.0,0.5,[0.6968193347061987],[0.0049309296369747]
correlated,0.05,isotropic,1.05,0,0,1.0,0.5,[0.8205491000489378],[0.0078071710822468]
correlated,0.1,isotropic,1.05,0,0,1.0,0.5,[0.7918798430882539],[0.0097308000798565]
correlated,0.16,isotropic,1.05,0,0,1.0,0.5,[0.7809834438867312],[0.009738179237754]
correlated,0.2,isotropic,1.05,0,0,1.0,0.5,[0.7733462698115601],[0.0085832532531301]
correlated,0.24,isotropic,1.05,0,0,1.0,0.5,[0.7675200881843048],[0.0081276516742186]
correlated,0.28,isotropic,1.05,0,0,1.0,0.5,[0.7617393458943038],[0.0070219349091251]
correlated,0.32,isotropic,1.05,0,0,1.0,0.5,[0.7568164946966158],[0.0071404601209791]
correlated,0.36,isotropic,1.05,0,0,1.0,0.5,[0.7542307924991555],[0.0075322082211361]
correlated,0.5,isotropic,1.05,0,0,1.0,0.5,[0.7449372377801582],[0.0062628961422403]
correlated,0.75,isotropic,1.05,0,0,1.0,0.5,[0.7327713279808422],[0.0056798305884792]
correlated,1.0,isotropic,1.05,0,0,1.0,0.5,[0.7211558658128144],[0.0047290744715316]
correlated,0.05,isotropic,1.2,0,0,1.0,0.5,[0.8361486221864158],[0.0081803220801477]
correlated,0.1,isotropic,1.2,0,0,1.0,0.5,[0.8067654379879544],[0.0096699463859735]
correlated,0.16,isotropic,1.2,0,0,1.0,0.5,[0.7950094819273091],[0.0083677040648902]
correlated,0.2,isotropic,1.2,0,0,1.0,0.5,[0.7878857831520906],[0.0091478367265605]
correlated,0.24,isotropic,1.2,0,0,1.0,0.5,[0.7829265901041752],[0.0083525706309091]
correlated,0.28,isotropic,1.2,0,0,1.0,0.5,[0.7787463376969078],[0.0078668944545388]
correlated,0.32,isotropic,1.2,0,0,1.0,0.5,[0.7725309997097756],[0.008105347657527]
correlated,0.36,isotropic,1.2,0,0,1.0,0.5,[0.772991396749732],[0.0079195009126417]
correlated,0.5,isotropic,1.2,0,0,1.0,0.5,[0.7633564898375886],[0.0062906378512699]
correlated,0.75,isotropic,1.2,0,0,1.0,0.5,[0.7503040014047597],[0.0055257845488102]
correlated,1.0,isotropic,1.2,0,0,1.0,0.5,[0.7418454883744712],[0.0052517066150174]
correlated,0.05,isotropic,0.45,0,0,1.0,1.0,[0.7047794332790164],[0.0065926058191498]
correlated,0.1,isotropic,0.45,0,0,1.0,1.0,[0.6755284680203955],[0.0077208034779128]
correlated,0.16,isotropic,0.45,0,0,1.0,1.0,[0.6572609663643048],[0.0071495362770624]
correlated,0.2,isotropic,0.45,0,0,1.0,1.0,[0.648528974326931],[0.0070108214867173]
correlated,0.24,isotropic,0.45,0,0,1.0,1.0,[0.6404124192448514],[0.0061170692640388]
correlated,0.28,isotropic,0.45,0,0,1.0,1.0,[0.6324337465251944],[0.0067982863707753]
correlated,0.32,isotropic,0.45,0,0,1.0,1.0,[0.6249995101277679],[0.0065798913054934]
correlated,0.36,isotropic,0.45,0,0,1.0,1.0,[0.619588170091756],[0.0059876553014871]
correlated,0.5,isotropic,0.45,0,0,1.0,1.0,[0.6045221105610186],[0.0055360875373765]
correlated,0.75,isotropic,0.45,0,0,1.0,1.0,[0.5865627958482893],[0.004943391264929]
correlated,1.0,isotropic,0.45,0,0,1.0,1.0,[0.5720574441503895],[0.0048498387543802]
correlated,0.05,isotropic,0.6,0,0,1.0,1.0,[0.7536202223659664],[0.0065852054312574]
correlated,0.1,isotropic,0.6,0,0,1.0,1.0,[0.7221490907518339],[0.0092578181537669]
correlated,0.16,isotropic,0.6,0,0,1.0,1.0,[0.7062659028922542],[0.0081405526407105]
correlated,0.2,isotropic,0.6,0,0,1.0,1.0,[0.6991795075970653],[0.0083628409385359]
correlated,0.24,isotropic,0.6,0,0,1.0,1.0,[0.6908142694398893],[0.0082858259404938]
correlated,0.28,isotropic,0.6,0,0,1.0,1.0,[0.6834271780469028],[0.0071962979497476]
correlated,0.32,isotropic,0.6,0,0,1.0,1.0,[0.6784365054828154],[0.0065483733657308]
correlated,0.36,isotropic,0.6,0,0,1.0,1.0,[0.6734767613001249],[0.0061275724571513]
correlated,0.5,isotropic,0.6,0,0,1.0,1.0,[0.6588937620892569],[0.0058792220223037]
correlated,0.75,isotropic,0.6,0,0,1.0,1.0,[0.6423976066744788],[0.0048261991110236]
correlated,1.0,isotropic,0.6,0,0,1.0,1.0,[0.628867362239329],[0.0049998965476984]
correlated,0.05,isotropic,0.75,0,0,1.0,1.0,[0.7882486848199384],[0.0052582977268404]
correlated,0.1,isotropic,0.75,0,0,1.0,1.0,[0.7557737808080007],[0.0094596555231124]
correlated,0.16,isotropic,0.75,0,0,1.0,1.0,[0.7403876206189649],[0.0087934034741899]
correlated,0.2,isotropic,0.75,0,0,1.0,1.0,[0.7342182260703884],[0.0086875381480461]
correlated,0.24,isotropic,0.75,0,0,1.0,1.0,[0.7265636025123852],[0.007666272523776]
correlated,0.28,isotropic,0.75,0,0,1.0,1.0,[0.7210666622418002],[0.0081053129126682]
correlated,0.32,isotropic,0.75,0,0,1.0,1.0,[0.7151983088648532],[0.0078354438315979]
correlated,0.36,isotropic,0.75,0,0,1.0,1.0,[0.7110660606925866],[0.0071207112531711]
correlated,0.5,isotropic,0.75,0,0,1.0,1.0,[0.6980282367868118],[0.0066841435892912]
correlated,0.75,isotropic,0.75,0,0,1.0,1.0,[0.6847511330415621],[0.0046474283006958]
correlated,1.0,isotropic,0.75,0,0,1.0,1.0,[0.6729588190390235],[0.005170009418547]
correlated,0.05,isotropic,0.9,0,0,1.0,1.0,[0.813069983037888],[0.0049152313852179]
correlated,0.1,isotropic,0.9,0,0,1.0,1.0,[0.7821184919595308],[0.0095234409424102]
correlated,0.16,isotropic,0.9,0,0,1.0,1.0,[0.7649110220488627],[0.0093782731022479]
correlated,0.2,isotropic,0.9,0,0,1.0,1.0,[0.7583005146251275],[0.008473558338957]
correlated,0.24,isotropic,0.9,0,0,1.0,1.0,[0.7534660844900247],[0.0080167660996923]
correlated,0.28,isotropic,0.9,0,0,1.0,1.0,[0.7475930148224128],[0.0084994322783839]
correlated,0.32,isotropic,0.9,0,0,1.0,1.0,[0.7438620494715005],[0.0076774756759452]
correlated,0.36,isotropic,0.9,0,0,1.0,1.0,[0.7389080450105128],[0.0075353624487013]
correlated,0.5,isotropic,0.9,0,0,1.0,1.0,[0.7274758163358606],[0.0063437813173322]
correlated,0.75,isotropic,0.9,0,0,1.0,1.0,[0.7151134031133648],[0.0062725560912119]
correlated,1.0,isotropic,0.9,0,0,1.0,1.0,[0.7042810981041434],[0.0050979393859466]
correlated,0.05,isotropic,1.05,0,0,1.0,1.0,[0.83138115586575],[0.0042851749774433]
correlated,0.1,isotropic,1.05,0,0,1.0,1.0,[0.8009881948695997],[0.0104329583791703]
correlated,0.16,isotropic,1.05,0,0,1.0,1.0,[0.786599236975513],[0.0110031568318143]
correlated,0.2,isotropic,1.05,0,0,1.0,1.0,[0.7784989465760317],[0.0088907455186543]
correlated,0.24,isotropic,1.05,0,0,1.0,1.0,[0.774693332878691],[0.009625122647266]
correlated,0.28,isotropic,1.05,0,0,1.0,1.0,[0.769576696808548],[0.0101435258251792]
correlated,0.32,isotropic,1.05,0,0,1.0,1.0,[0.7654858201333804],[0.0084935240547694]
correlated,0.36,isotropic,1.05,0,0,1.0,1.0,[0.760221816523723],[0.0083940518545919]
correlated,0.5,isotropic,1.05,0,0,1.0,1.0,[0.7518297488104224],[0.0069235842523353]
correlated,0.75,isotropic,1.05,0,0,1.0,1.0,[0.7398976179156332],[0.0071271744454308]
correlated,1.0,isotropic,1.05,0,0,1.0,1.0,[0.7294378227970473],[0.006235290795825]
correlated,0.05,isotropic,1.2,0,0,1.0,1.0,[0.8445570436200196],[0.0035515314342477]
correlated,0.1,isotropic,1.2,0,0,1.0,1.0,[0.8182073517774229],[0.0103376638170856]
correlated,0.16,isotropic,1.2,0,0,1.0,1.0,[0.8015135152514078],[0.0101271880685935]
correlated,0.2,isotropic,1.2,0,0,1.0,1.0,[0.794531122913022],[0.010861226510563]
correlated,0.24,isotropic,1.2,0,0,1.0,1.0,[0.7898201553032839],[0.0103747772877645]
correlated,0.28,isotropic,1.2,0,0,1.0,1.0,[0.7848892411958888],[0.0091475374050913]
correlated,0.32,isotropic,1.2,0,0,1.0,1.0,[0.7819043474003762],[0.0094935278225831]
correlated,0.36,isotropic,1.2,0,0,1.0,1.0,[0.7794404031994389],[0.0088507558193608]
correlated,0.5,isotropic,1.2,0,0,1.0,1.0,[0.7689972247953096],[0.0082207611039207]
correlated,0.75,isotropic,1.2,0,0,1.0,1.0,[0.7591198230177992],[0.006207982445061]
correlated,1.0,isotropic,1.2,0,0,1.0,1.0,[0.7496429506404454],[0.0060076557954451]
correlated,0.05,isotropic,0.45,0,0,1.0,3.0,[0.7036348592545412],[0.0057984277199631]
correlated,0.1,isotropic,0.45,0,0,1.0,3.0,[0.6971675706712743],[0.0080526842707137]
correlated,0.16,isotropic,0.45,0,0,1.0,3.0,[0.6675917906972031],[0.0084117269951461]
correlated,0.2,isotropic,0.45,0,0,1.0,3.0,[0.6558764277031199],[0.0080874552330946]
correlated,0.24,isotropic,0.45,0,0,1.0,3.0,[0.6466122582846305],[0.0074788931593311]
correlated,0.28,isotropic,0.45,0,0,1.0,3.0,[0.6411425033706771],[0.0089183073671756]
correlated,0.32,isotropic,0.45,0,0,1.0,3.0,[0.6338364960882161],[0.0075073191539383]
correlated,0.36,isotropic,0.45,0,0,1.0,3.0,[0.6299483382817942],[0.0056504551992159]
correlated,0.5,isotropic,0.45,0,0,1.0,3.0,[0.6149818639085174],[0.0067747950988753]
correlated,0.75,isotropic,0.45,0,0,1.0,3.0,[0.5921885167739338],[0.0063099723879288]
correlated,1.0,isotropic,0.45,0,0,1.0,3.0,[0.5761804378553996],[0.0057548613079559]
correlated,0.05,isotropic,0.6,0,0,1.0,3.0,[0.7509706181041965],[0.0052695733298655]
correlated,0.1,isotropic,0.6,0,0,1.0,3.0,[0.7525390263153151],[0.0055511439328578]
correlated,0.16,isotropic,0.6,0,0,1.0,3.0,[0.7249368952480224],[0.0094103351479492]
correlated,0.2,isotropic,0.6,0,0,1.0,3.0,[0.713817655703896],[0.0093834607803431]
correlated,0.24,isotropic,0.6,0,0,1.0,3.0,[0.7026287729700447],[0.0114775949250812]
correlated,0.28,isotropic,0.6,0,0,1.0,3.0,[0.6957085058843757],[0.0097428402404847]
correlated,0.32,isotropic,0.6,0,0,1.0,3.0,[0.6905524123669153],[0.0097289862833939]
correlated,0.36,isotropic,0.6,0,0,1.0,3.0,[0.6865219446841884],[0.0092814204798292]
correlated,0.5,isotropic,0.6,0,0,1.0,3.0,[0.6730165583919197],[0.0071876620433842]
correlated,0.75,isotropic,0.6,0,0,1.0,3.0,[0.6551928619802321],[0.0074231019804075]
correlated,1.0,isotropic,0.6,0,0,1.0,3.0,[0.640250450209509],[0.006858461855542]
correlated,0.05,isotropic,0.75,0,0,1.0,3.0,[0.7845103032646845],[0.0053773286676321]
correlated,0.1,isotropic,0.75,0,0,1.0,3.0,[0.7881108614524326],[0.003947607189855]
correlated,0.16,isotropic,0.75,0,0,1.0,3.0,[0.7667768051354259],[0.0095356146191835]
correlated,0.2,isotropic,0.75,0,0,1.0,3.0,[0.7506459820821165],[0.0103010924668459]
correlated,0.24,isotropic,0.75,0,0,1.0,3.0,[0.7413679255524782],[0.0101315378041066]
correlated,0.28,isotropic,0.75,0,0,1.0,3.0,[0.7347026012174314],[0.011564648361939]
correlated,0.32,isotropic,0.75,0,0,1.0,3.0,[0.7295448024100352],[0.0101306511460568]
correlated,0.36,isotropic,0.75,0,0,1.0,3.0,[0.7246460789968878],[0.0110737085987963]
correlated,0.5,isotropic,0.75,0,0,1.0,3.0,[0.7135094686797239],[0.0098619453002512]
correlated,0.75,isotropic,0.75,0,0,1.0,3.0,[0.6986519465708807],[0.0086090512362817]
correlated,1.0,isotropic,0.75,0,0,1.0,3.0,[0.6856238174547971],[0.007920481279216]
correlated,0.05,isotropic,0.9,0,0,1.0,3.0,[0.8068469765631097],[0.0065228596110292]
correlated,0.1,isotropic,0.9,0,0,1.0,3.0,[0.8118974434347958],[0.0037338896357743]
correlated,0.16,isotropic,0.9,0,0,1.0,3.0,[0.7948604353734539],[0.0093924649997529]
correlated,0.2,isotropic,0.9,0,0,1.0,3.0,[0.7808304731615552],[0.0106417849770925]
correlated,0.24,isotropic,0.9,0,0,1.0,3.0,[0.7719932712395383],[0.0122837617336632]
correlated,0.28,isotropic,0.9,0,0,1.0,3.0,[0.7649511325993074],[0.0112162151828815]
correlated,0.32,isotropic,0.9,0,0,1.0,3.0,[0.7597452454463798],[0.010918596324293]
correlated,0.36,isotropic,0.9,0,0,1.0,3.0,[0.7541111823021901],[0.0127112839578943]
correlated,0.5,isotropic,0.9,0,0,1.0,3.0,[0.7424220324106698],[0.0110561044600535]
correlated,0.75,isotropic,0.9,0,0,1.0,3.0,[0.7291977054714718],[0.0093831070794299]
correlated,1.0,isotropic,0.9,0,0,1.0,3.0,[0.7179743356894978],[0.0087010931885504]
correlated,0.05,isotropic,1.05,0,0,1.0,3.0,[0.8215617175148275],[0.0090260905744915]
correlated,0.1,isotropic,1.05,0,0,1.0,3.0,[0.8290864266678788],[0.0038267498094653]
correlated,0.16,isotropic,1.05,0,0,1.0,3.0,[0.8198323859808236],[0.007859810679748]
correlated,0.2,isotropic,1.05,0,0,1.0,3.0,[0.807694458079337],[0.0104818415523189]
correlated,0.24,isotropic,1.05,0,0,1.0,3.0,[0.7969890358566529],[0.0112903684053456]
correlated,0.28,isotropic,1.05,0,0,1.0,3.0,[0.7877097254113474],[0.0110320220307317]
correlated,0.32,isotropic,1.05,0,0,1.0,3.0,[0.7822325799775034],[0.0118129115910663]
correlated,0.36,isotropic,1.05,0,0,1.0,3.0,[0.7766179506328036],[0.0112979954139004]
correlated,0.5,isotropic,1.05,0,0,1.0,3.0,[0.7659490712395105],[0.0112096299468989]
correlated,0.75,isotropic,1.05,0,0,1.0,3.0,[0.7530851726084853],[0.0104957718892531]
correlated,1.0,isotropic,1.05,0,0,1.0,3.0,[0.7435292951471764],[0.0102219552906934]
correlated,0.05,isotropic,1.2,0,0,1.0,3.0,[0.8301961262770301],[0.0158852976530074]
correlated,0.1,isotropic,1.2,0,0,1.0,3.0,[0.8417862780862422],[0.0035972832784292]
correlated,0.16,isotropic,1.2,0,0,1.0,3.0,[0.8390543600911624],[0.0064588946569113]
correlated,0.2,isotropic,1.2,0,0,1.0,3.0,[0.8291867720192048],[0.0091804094715465]
correlated,0.24,isotropic,1.2,0,0,1.0,3.0,[0.8153141565828295],[0.0121154919161273]
correlated,0.28,isotropic,1.2,0,0,1.0,3.0,[0.8075860756131998],[0.0106953501945495]
correlated,0.32,isotropic,1.2,0,0,1.0,3.0,[0.8016452183125169],[0.0125549656700999]
correlated,0.36,isotropic,1.2,0,0,1.0,3.0,[0.795949673128354],[0.0127022803216804]
correlated,0.5,isotropic,1.2,0,0,1.0,3.0,[0.7839572674492763],[0.0109453826958778]
correlated,0.75,isotropic,1.2,0,0,1.0,3.0,[0.7733118654617059],[0.0116662776156594]
correlated,1.0,isotropic,1.2,0,0,1.0,3.0,[0.763461116917976],[0.0095002259610276]
correlated,0.05,isotropic,0.45,0,0,1.0,5.0,[0.702924513464612],[0.0066439780746791]
correlated,0.1,isotropic,0.45,0,0,1.0,5.0,[0.7042710534237118],[0.0041751440734886]
correlated,0.16,isotropic,0.45,0,0,1.0,5.0,[0.6929713565425049],[0.0060899099489031]
correlated,0.2,isotropic,0.45,0,0,1.0,5.0,[0.6794045442082519],[0.00746795388429]
correlated,0.24,isotropic,0.45,0,0,1.0,5.0,[0.6651122598709485],[0.0092784456788742]
correlated,0.28,isotropic,0.45,0,0,1.0,5.0,[0.6553978876882212],[0.0095339351662794]
correlated,0.32,isotropic,0.45,0,0,1.0,5.0,[0.6471905989060266],[0.0089832025338134]
correlated,0.36,isotropic,0.45,0,0,1.0,5.0,[0.6399690609923981],[0.0095594643685744]
correlated,0.5,isotropic,0.45,0,0,1.0,5.0,[0.6236158866355511],[0.0084758999520059]
correlated,0.75,isotropic,0.45,0,0,1.0,5.0,[0.604003784693911],[0.0077317267967217]
correlated,1.0,isotropic,0.45,0,0,1.0,5.0,[0.5885507184575905],[0.0072477543900343]
correlated,0.05,isotropic,0.6,0,0,1.0,5.0,[0.7503844008295213],[0.012463084519198]
correlated,0.1,isotropic,0.6,0,0,1.0,5.0,[0.7522209380301281],[0.0043137794266478]
correlated,0.16,isotropic,0.6,0,0,1.0,5.0,[0.7511498955317554],[0.0046780782054482]
correlated,0.2,isotropic,0.6,0,0,1.0,5.0,[0.7398068036331744],[0.0080538647312636]
correlated,0.24,isotropic,0.6,0,0,1.0,5.0,[0.7270079217693088],[0.0093505722747639]
correlated,0.28,isotropic,0.6,0,0,1.0,5.0,[0.7156139566662614],[0.0110884978041288]
correlated,0.32,isotropic,0.6,0,0,1.0,5.0,[0.7082018462723185],[0.0110935977512325]
correlated,0.36,isotropic,0.6,0,0,1.0,5.0,[0.7003808815615713],[0.0101532234310493]
correlated,0.5,isotropic,0.6,0,0,1.0,5.0,[0.6838105620189263],[0.0109051541721639]
correlated,0.75,isotropic,0.6,0,0,1.0,5.0,[0.6667173532670929],[0.009482928246332]
correlated,1.0,isotropic,0.6,0,0,1.0,5.0,[0.6550107798841397],[0.0087163114016123]
correlated,0.05,isotropic,0.75,0,0,1.0,5.0,[0.7750370238241366],[0.0181052461765453]
correlated,0.1,isotropic,0.75,0,0,1.0,5.0,[0.7856619325667229],[0.0045052211866386]
correlated,0.16,isotropic,0.75,0,0,1.0,5.0,[0.7874552870519173],[0.0040788084516394]
correlated,0.2,isotropic,0.75,0,0,1.0,5.0,[0.7826036213156697],[0.0062438031789011]
correlated,0.24,isotropic,0.75,0,0,1.0,5.0,[0.7715084020429928],[0.0079174313435729]
correlated,0.28,isotropic,0.75,0,0,1.0,5.0,[0.759538705277808],[0.0107315222096195]
correlated,0.32,isotropic,0.75,0,0,1.0,5.0,[0.7495794707995787],[0.0106446135820659]
correlated,0.36,isotropic,0.75,0,0,1.0,5.0,[0.7421652600486064],[0.0110715671749574]
correlated,0.5,isotropic,0.75,0,0,1.0,5.0,[0.7248114395219736],[0.0114739631987528]
correlated,0.75,isotropic,0.75,0,0,1.0,5.0,[0.707087854719995],[0.0099476678623763]
correlated,1.0,isotropic,0.75,0,0,1.0,5.0,[0.6952350328056085],[0.0114246667910403]
correlated,0.05,isotropic,0.9,0,0,1.0,5.0,[0.7696129935994558],[0.0370260956407053]
correlated,0.1,isotropic,0.9,0,0,1.0,5.0,[0.8100827363318146],[0.0044027590437186]
correlated,0.16,isotropic,0.9,0,0,1.0,5.0,[0.8115656276778469],[0.0035048532225924]
correlated,0.2,isotropic,0.9,0,0,1.0,5.0,[0.8097203849756356],[0.0047670575901992]
correlated,0.24,isotropic,0.9,0,0,1.0,5.0,[0.8022677646786023],[0.0075464981517654]
correlated,0.28,isotropic,0.9,0,0,1.0,5.0,[0.7916456776103366],[0.0105823364000438]
correlated,0.32,isotropic,0.9,0,0,1.0,5.0,[0.7836462571935279],[0.0115462848221797]
correlated,0.36,isotropic,0.9,0,0,1.0,5.0,[0.7749866374968101],[0.0127488196893036]
correlated,0.5,isotropic,0.9,0,0,1.0,5.0,[0.7592281762675186],[0.0111873838120279]
correlated,0.75,isotropic,0.9,0,0,1.0,5.0,[0.7384202306530803],[0.0106878054206459]
correlated,1.0,isotropic,0.9,0,0,1.0,5.0,[0.7286844129099987],[0.0120251344739084]
correlated,0.05,isotropic,1.05,0,0,1.0,5.0,[0.7610415446557541],[0.0390760999332884]
correlated,0.1,isotropic,1.05,0,0,1.0,5.0,[0.8282918717966413],[0.0044911989323355]
correlated,0.16,isotropic,1.05,0,0,1.0,5.0,[0.8292030673541687],[0.0033928265292156]
correlated,0.2,isotropic,1.05,0,0,1.0,5.0,[0.8292610927342932],[0.0034169347913344]
correlated,0.24,isotropic,1.05,0,0,1.0,5.0,[0.825371934805213],[0.0050576960209402]
correlated,0.28,isotropic,1.05,0,0,1.0,5.0,[0.8193076932044941],[0.0075071577718585]
correlated,0.32,isotropic,1.05,0,0,1.0,5.0,[0.8090048441490174],[0.0096559300115296]
correlated,0.36,isotropic,1.05,0,0,1.0,5.0,[0.8013351858047826],[0.010434378625096]
correlated,0.5,isotropic,1.05,0,0,1.0,5.0,[0.7798542409097833],[0.0118054918938868]
correlated,0.75,isotropic,1.05,0,0,1.0,5.0,[0.7624723043855941],[0.0131398493453104]
correlated,1.0,isotropic,1.05,0,0,1.0,5.0,[0.752825708580121],[0.0122394252447286]
correlated,0.05,isotropic,1.2,0,0,1.0,5.0,[0.7625654747387617],[0.028760419188212]
correlated,0.1,isotropic,1.2,0,0,1.0,5.0,[0.8412641955832802],[0.0061886078547531]
correlated,0.16,isotropic,1.2,0,0,1.0,5.0,[0.8429230495529558],[0.0035371027436057]
correlated,0.2,isotropic,1.2,0,0,1.0,5.0,[0.8441031040350857],[0.0032696049559111]
correlated,0.24,isotropic,1.2,0,0,1.0,5.0,[0.8428727124268347],[0.0035167103210962]
correlated,0.28,isotropic,1.2,0,0,1.0,5.0,[0.8382533858731542],[0.0062640306143733]
correlated,0.32,isotropic,1.2,0,0,1.0,5.0,[0.8295253147473465],[0.0093307506001639]
correlated,0.36,isotropic,1.2,0,0,1.0,5.0,[0.822301625505009],[0.0128062507497039]
correlated,0.5,isotropic,1.2,0,0,1.0,5.0,[0.8021492309155633],[0.0133141187250152]
correlated,0.75,isotropic,1.2,0,0,1.0,5.0,[0.7832068111328602],[0.0133321547570951]
correlated,1.0,isotropic,1.2,0,0,1.0,5.0,[0.77179435527913],[0.0119511109838798]
correlated,0.05,isotropic,0.45,0,0,3.0,0.05,[0.7698086073136454],[0.0062550216416338]
correlated,0.1,isotropic,0.45,0,0,3.0,0.05,[0.7744409028079496],[0.0064534701841475]
correlated,0.16,isotropic,0.45,0,0,3.0,0.05,[0.7645287120501232],[0.0074458946776085]
correlated,0.2,isotropic,0.45,0,0,3.0,0.05,[0.7589283831110722],[0.0078765416457871]
correlated,0.24,isotropic,0.45,0,0,3.0,0.05,[0.7531758888933641],[0.0069610844537825]
correlated,0.28,isotropic,0.45,0,0,3.0,0.05,[0.7489252930862926],[0.0073964884600118]
correlated,0.32,isotropic,0.45,0,0,3.0,0.05,[0.7424160668498013],[0.0080597138849013]
correlated,0.36,isotropic,0.45,0,0,3.0,0.05,[0.7382709930451861],[0.0071339651311275]
correlated,0.5,isotropic,0.45,0,0,3.0,0.05,[0.7226104274253645],[0.0073438882479143]
correlated,0.75,isotropic,0.45,0,0,3.0,0.05,[0.7050152075273555],[0.0065150680559174]
correlated,1.0,isotropic,0.45,0,0,3.0,0.05,[0.6903336976035868],[0.0061847976999623]
correlated,0.05,isotropic,0.6,0,0,3.0,0.05,[0.8071439631618058],[0.0055450555063678]
correlated,0.1,isotropic,0.6,0,0,3.0,0.05,[0.8096343596009773],[0.0067232015346051]
correlated,0.16,isotropic,0.6,0,0,3.0,0.05,[0.8026445684225834],[0.0071330374197676]
correlated,0.2,isotropic,0.6,0,0,3.0,0.05,[0.7980742015687377],[0.0078395917658355]
correlated,0.24,isotropic,0.6,0,0,3.0,0.05,[0.7931591016226727],[0.0074310738313969]
correlated,0.28,isotropic,0.6,0,0,3.0,0.05,[0.7888679866063422],[0.0079650505765799]
correlated,0.32,isotropic,0.6,0,0,3.0,0.05,[0.7844348306185033],[0.0078534099373563]
correlated,0.36,isotropic,0.6,0,0,3.0,0.05,[0.7787508353886637],[0.0075048798440173]
correlated,0.5,isotropic,0.6,0,0,3.0,0.05,[0.7672496485312105],[0.0071767290867095]
correlated,0.75,isotropic,0.6,0,0,3.0,0.05,[0.7498046823669016],[0.0069657570135951]
correlated,1.0,isotropic,0.6,0,0,3.0,0.05,[0.7388230236708708],[0.0064446336884635]
correlated,0.05,isotropic,0.75,0,0,3.0,0.05,[0.8309878876783997],[0.0057815995475124]
correlated,0.1,isotropic,0.75,0,0,3.0,0.05,[0.8331832994560395],[0.0065040265691358]
correlated,0.16,isotropic,0.75,0,0,3.0,0.05,[0.8264805941311686],[0.0081998718835301]
correlated,0.2,isotropic,0.75,0,0,3.0,0.05,[0.8213480478794746],[0.0069021392840149]
correlated,0.24,isotropic,0.75,0,0,3.0,0.05,[0.8181225265343619],[0.0071863289404026]
correlated,0.28,isotropic,0.75,0,0,3.0,0.05,[0.8146960321080516],[0.0071115393222948]
correlated,0.32,isotropic,0.75,0,0,3.0,0.05,[0.8100938697042988],[0.0067122073217372]
correlated,0.36,isotropic,0.75,0,0,3.0,0.05,[0.8061360186577976],[0.0069987307065539]
correlated,0.5,isotropic,0.75,0,0,3.0,0.05,[0.7953117096776579],[0.0071373776441785]
correlated,0.75,isotropic,0.75,0,0,3.0,0.05,[0.7813680031905028],[0.0059957047769109]
correlated,1.0,isotropic,0.75,0,0,3.0,0.05,[0.771567497487334],[0.0059076898330615]
correlated,0.05,isotropic,0.9,0,0,3.0,0.05,[0.8491626680788547],[0.005213485118547]
correlated,0.1,isotropic,0.9,0,0,3.0,0.05,[0.8516355384699075],[0.0056068053208124]
correlated,0.16,isotropic,0.9,0,0,3.0,0.05,[0.843596684153514],[0.0080387935380567]
correlated,0.2,isotropic,0.9,0,0,3.0,0.05,[0.8399160365136137],[0.0073305506336947]
correlated,0.24,isotropic,0.9,0,0,3.0,0.05,[0.8365428572696395],[0.0075884510810761]
correlated,0.28,isotropic,0.9,0,0,3.0,0.05,[0.8326373490205143],[0.0081505841906127]
correlated,0.32,isotropic,0.9,0,0,3.0,0.05,[0.8278146059557254],[0.0082291952880833]
correlated,0.36,isotropic,0.9,0,0,3.0,0.05,[0.8247421109717028],[0.0076468408030925]
correlated,0.5,isotropic,0.9,0,0,3.0,0.05,[0.814280120811681],[0.0077403141985261]
correlated,0.75,isotropic,0.9,0,0,3.0,0.05,[0.802951690187053],[0.0064951024105518]
correlated,1.0,isotropic,0.9,0,0,3.0,0.05,[0.7948787374191254],[0.0069695297551709]
correlated,0.05,isotropic,1.05,0,0,3.0,0.05,[0.8616550228104389],[0.0052426596028021]
