noise_type,noise_intensity,diffusion_type,diffusion_constant_xx,diffusion_constant_xy,diffusion_constant_yy,spatial_correlation,temporal_correlation,linear_cross_correlation_mean,linear_cross_correlation_std
correlated,0.36,anisotropic,1.5,0.0,0.0,0.5,0.5,"[0.48097773 0.35612391 0.3370383  0.31855689 0.29793116 0.24423895
 0.19612875 0.14644573]","[0.00413198 0.00503951 0.00527648 0.00552    0.00580594 0.00635547
 0.00687009 0.00741876]"
correlated,0.5,anisotropic,1.5,0.0,0.0,0.5,0.5,"[0.47537085 0.3522455  0.33363967 0.31562285 0.29551562 0.24392282
 0.19769378 0.1499534 ]","[0.00337944 0.00422009 0.00442796 0.0046457  0.00490512 0.00536591
 0.00580581 0.006281  ]"
correlated,0.75,anisotropic,1.5,0.0,0.0,0.5,0.5,"[0.46624687 0.3452166  0.32730608 0.30996256 0.29060674 0.2419662
 0.19838248 0.15337392]","[0.003442   0.00409374 0.00422504 0.00436782 0.00454354 0.00498741
 0.00541258 0.00587269]"
correlated,1.0,anisotropic,1.5,0.0,0.0,0.5,0.5,"[0.45914385 0.33979498 0.32242946 0.30561368 0.28684684 0.24057383
 0.19911151 0.1562937 ]","[0.00269437 0.00343553 0.00356162 0.00370398 0.0038837  0.00419102
 0.00449789 0.00483983]"
correlated,0.05,anisotropic,1.25,0.0,0.25,0.5,0.5,"[0.66748916 0.57918823 0.57141646 0.56389072 0.5554918  0.53061681
 0.5083279  0.48531032]","[0.00937742 0.0106333  0.01083116 0.01104348 0.01130307 0.01165282
 0.01200102 0.01239211]"
correlated,0.1,anisotropic,1.25,0.0,0.25,0.5,0.5,"[0.63494662 0.54003724 0.53156129 0.52335367 0.51419376 0.48751811
 0.46361575 0.43893197]","[0.00742539 0.00877858 0.00888379 0.00901175 0.00918355 0.00958366
 0.00997486 0.01040746]"
correlated,0.16,anisotropic,1.25,0.0,0.25,0.5,0.5,"[0.61744772 0.52027321 0.51153421 0.50307187 0.49362767 0.46595984
 0.44116843 0.41556654]","[0.00612313 0.00694772 0.00711454 0.00730635 0.00755278 0.00783495
 0.00811763 0.00843602]"
correlated,0.2,anisotropic,1.25,0.0,0.25,0.5,0.5,"[0.61011861 0.51162165 0.50278357 0.49422527 0.48467399 0.45691513
 0.43204217 0.40635606]","[0.00548181 0.00611561 0.00626658 0.00643953 0.00666108 0.00688028
 0.00711224 0.00738355]"
correlated,0.24,anisotropic,1.25,0.0,0.25,0.5,0.5,"[0.60257105 0.5030907  0.49416914 0.48553001 0.47588853 0.44800515
 0.42302062 0.39721929]","[0.00495103 0.00587717 0.00603328 0.00621092 0.00643726 0.00669988
 0.0069647  0.00726407]"
correlated,0.28,anisotropic,1.25,0.0,0.25,0.5,0.5,"[0.59546407 0.49474079 0.48577358 0.47709024 0.46739942 0.43921769
 0.41396581 0.3878884 ]","[0.00458487 0.0051921  0.0052962  0.00542257 0.00559118 0.00586274
 0.00614229 0.00646204]"
correlated,0.32,anisotropic,1.25,0.0,0.25,0.5,0.5,"[0.58893836 0.48717789 0.47814708 0.46940217 0.45964262 0.43136036
 0.4060184  0.37984797]","[0.00479349 0.00574869 0.00584308 0.00595632 0.00610658 0.00645261
 0.00679424 0.00717366]"
correlated,0.36,anisotropic,1.25,0.0,0.25,0.5,0.5,"[0.58410171 0.48186385 0.47279328 0.46400986 0.45420735 0.42593389
 0.40059983 0.37443755]","[0.00428919 0.00511546 0.00517559 0.00525853 0.0053784  0.00567292
 0.00597455 0.00631787]"
correlated,0.5,anisotropic,1.25,0.0,0.25,0.5,0.5,"[0.56622948 0.46189942 0.45277903 0.44394736 0.43409099 0.40586549
 0.38057439 0.35445648]","[0.00355271 0.00425348 0.00431557 0.00439623 0.00450876 0.00474696
 0.00499433 0.0052785 ]"
correlated,0.75,anisotropic,1.25,0.0,0.25,0.5,0.5,"[0.54454907 0.43806702 0.42895476 0.42013097 0.41028339 0.3826061
 0.35780623 0.3321956 ]","[0.00318569 0.00382274 0.00393097 0.00406194 0.00423554 0.00445019
 0.00467581 0.00493709]"
correlated,1.0,anisotropic,1.25,0.0,0.25,0.5,0.5,"[0.52769309 0.41971514 0.41072502 0.4020195  0.39230392 0.3651208
 0.34076372 0.31561035]","[0.00260148 0.00305005 0.00309665 0.00317134 0.00328657 0.00341964
 0.00358382 0.00379189]"
correlated,0.05,anisotropic,1.0,0.0,0.5,0.5,0.5,"[0.71245262 0.62646612 0.62522675 0.62402661 0.62268722 0.61085159
 0.60024643 0.58929457]","[0.01124315 0.0129785  0.01298191 0.01301616 0.01309005 0.01329523
 0.01350713 0.01375243]"
correlated,0.1,anisotropic,1.0,0.0,0.5,0.5,0.5,"[0.6797972  0.58632301 0.5849198  0.58356101 0.58204456 0.56904876
 0.55740405 0.54537865]","[0.0089772  0.01018414 0.01021894 0.01027746 0.01037111 0.01057071
 0.01077716 0.01101614]"
correlated,0.16,anisotropic,1.0,0.0,0.5,0.5,0.5,"[0.66278316 0.56636871 0.56477324 0.56322829 0.56150408 0.5479324
 0.53577168 0.52321339]","[0.00703894 0.00825611 0.00825782 0.00827897 0.00832505 0.00849632
 0.00867074 0.00887035]"
correlated,0.2,anisotropic,1.0,0.0,0.5,0.5,0.5,"[0.65455531 0.55622281 0.55455541 0.5529408  0.55113886 0.53734016
 0.52497601 0.51220766]","[0.00550323 0.00645552 0.00654462 0.00665837 0.00681555 0.00695783
 0.00712131 0.00732336]"
correlated,0.24,anisotropic,1.0,0.0,0.5,0.5,0.5,"[0.6478802  0.54864575 0.54700598 0.54541813 0.54364604 0.52966221
 0.51713217 0.5041925 ]","[0.00568633 0.0066265  0.00659217 0.00658724 0.00661469 0.00683996
 0.00707316 0.00734197]"
correlated,0.28,anisotropic,1.0,0.0,0.5,0.5,0.5,"[0.640327   0.53946369 0.5377376  0.53606616 0.53420078 0.52001841
 0.50731048 0.4941871 ]","[0.00567851 0.00655599 0.00657978 0.00662964 0.00671571 0.00689114
 0.00708419 0.0073162 ]"
correlated,0.32,anisotropic,1.0,0.0,0.5,0.5,0.5,"[0.63441034 0.53257332 0.53092187 0.5293227  0.52753798 0.51319425
 0.50034173 0.48706904]","[0.00520565 0.00615228 0.00617671 0.00622827 0.0063174  0.00642949
 0.00656352 0.00673318]"
correlated,0.36,anisotropic,1.0,0.0,0.5,0.5,0.5,"[0.62754263 0.52412264 0.52247576 0.52088101 0.51910124 0.50455475
 0.49152057 0.47806026]","[0.00470022 0.00539925 0.00542743 0.00548218 0.00557418 0.00561869
 0.0056905  0.0057951 ]"
correlated,0.5,anisotropic,1.0,0.0,0.5,0.5,0.5,"[0.60762998 0.50139648 0.49966716 0.49799257 0.4961237  0.48135691
 0.46812533 0.45446117]","[0.00423075 0.00516037 0.00519259 0.00524834 0.00533812 0.00548543
 0.0056453  0.00583568]"
correlated,0.75,anisotropic,1.0,0.0,0.5,0.5,0.5,"[0.58165872 0.47193968 0.4701102  0.46833863 0.46636151 0.45154978
 0.43827793 0.42457218]","[0.00364496 0.00445866 0.00446402 0.00448926 0.00454034 0.00460915
 0.00469531 0.00480723]"
correlated,1.0,anisotropic,1.0,0.0,0.5,0.5,0.5,"[0.56189313 0.44965322 0.44780002 0.44600549 0.44400276 0.42927911
 0.41608618 0.40246195]","[0.00316539 0.00381899 0.00383916 0.00388794 0.00397502 0.00403357
 0.00412134 0.00424474]"
correlated,0.05,anisotropic,0.75,0.0,0.75,0.5,0.5,"[0.72260441 0.62519046 0.6295036  0.6336802  0.63834139 0.63368334
 0.62950955 0.6251993 ]","[0.01045521 0.01198897 0.01199794 0.01203911 0.01212239 0.01212379
 0.01215685 0.01222227]"
correlated,0.1,anisotropic,0.75,0.0,0.75,0.5,0.5,"[0.69248097 0.58663405 0.59125234 0.59572444 0.60071541 0.59572562
 0.59125458 0.58663738]","[0.00782576 0.00941681 0.00945685 0.00952086 0.00962099 0.00951953
 0.00945413 0.00941246]"
correlated,0.16,anisotropic,0.75,0.0,0.75,0.5,0.5,"[0.67564273 0.56561992 0.57044806 0.57512337 0.58034112 0.57512599
 0.57045304 0.56562732]","[0.0064549  0.00759231 0.00753951 0.00752296 0.00754491 0.00754375
 0.00758028 0.00765472]"
correlated,0.2,anisotropic,0.75,0.0,0.75,0.5,0.5,"[0.66772244 0.55605851 0.56096866 0.56572337 0.57102975 0.56566394
 0.56085598 0.55589083]","[0.00579271 0.00683665 0.0067661  0.00672304 0.00670494 0.00671939
 0.00676299 0.00683782]"
correlated,0.24,anisotropic,0.75,0.0,0.75,0.5,0.5,"[0.65996603 0.54631824 0.55125297 0.55603147 0.5613644  0.55604466
 0.55127798 0.54635547]","[0.00550015 0.00653549 0.00645745 0.00641007 0.0063907  0.00637053
 0.00638056 0.00641868]"
correlated,0.28,anisotropic,0.75,0.0,0.75,0.5,0.5,"[0.652418   0.53708028 0.54210101 0.5469628  0.55238868 0.54695619
 0.54208849 0.53706164]","[0.0051014  0.00643292 0.00639857 0.00639887 0.00643819 0.00634172
 0.00628547 0.00625817]"
correlated,0.32,anisotropic,0.75,0.0,0.75,0.5,0.5,"[0.64602756 0.52916652 0.53425566 0.5391837  0.54468351 0.53916615
 0.53422239 0.529117  ]","[0.0054848  0.00669999 0.00667178 0.00666796 0.00669103 0.00663905
 0.00661277 0.00660603]"
correlated,0.36,anisotropic,0.75,0.0,0.75,0.5,0.5,"[0.63887778 0.5205369  0.52565022 0.53060167 0.53612762 0.53054703
 0.52554662 0.52038274]","[0.00478587 0.00580505 0.00575711 0.00573671 0.00574449 0.00571976
 0.00572799 0.0057665 ]"
correlated,0.5,anisotropic,0.75,0.0,0.75,0.5,0.5,"[0.61897438 0.49689081 0.5021399  0.50722283 0.5128955  0.50719547
 0.50208802 0.49681361]","[0.00448212 0.0053307  0.00531262 0.00531755 0.00534903 0.00538596
 0.00544384 0.0055274 ]"
correlated,0.75,anisotropic,0.75,0.0,0.75,0.5,0.5,"[0.5925331  0.46654042 0.47176915 0.47683236 0.48248302 0.4768241
 0.4717535  0.46651713]","[0.00373348 0.00453952 0.00445364 0.0043992  0.00437313 0.00437805
 0.00441442 0.00448291]"
correlated,1.0,anisotropic,0.75,0.0,0.75,0.5,0.5,"[0.5712621  0.44234405 0.44762929 0.45274722 0.45845895 0.45276769
 0.44766811 0.44240181]","[0.00326109 0.00408182 0.00400258 0.00395118 0.00392446 0.00392624
 0.00395579 0.00401339]"
correlated,0.05,anisotropic,1.5,0.0,0.0,0.5,1.0,"[0.49757129 0.36267856 0.34100866 0.32002476 0.29660621 0.23229738
 0.1746743  0.1151674 ]","[0.00652033 0.00805963 0.00837779 0.00869607 0.00906183 0.01009516
 0.01103946 0.01202836]"
correlated,0.1,anisotropic,1.5,0.0,0.0,0.5,1.0,"[0.49478018 0.36184057 0.34054043 0.31991459 0.29689563 0.23419678
 0.1780163  0.11999916]","[0.00485658 0.00613492 0.00643556 0.00673829 0.00708782 0.00778122
 0.00842156 0.00909753]"
correlated,0.16,anisotropic,1.5,0.0,0.0,0.5,1.0,"[0.49095951 0.35966212 0.33859189 0.31818869 0.2954182  0.23436094
 0.17965137 0.12315324]","[0.00493356 0.0061026  0.00633334 0.00657228 0.00685497 0.00758427
 0.00826302 0.00898308]"
correlated,0.2,anisotropic,1.5,0.0,0.0,0.5,1.0,"[0.48903674 0.35852252 0.33766634 0.3174704  0.29493122 0.23468995
 0.18071155 0.12496848]","[0.00467077 0.00557602 0.00575947 0.00595056 0.00617793 0.00684882
 0.00747417 0.00813818]"
correlated,0.24,anisotropic,1.5,0.0,0.0,0.5,1.0,"[0.48635828 0.35620555 0.33537981 0.31521335 0.29270707 0.23312291
 0.1797333  0.12459828]","[0.00466466 0.00585251 0.00608022 0.00631718 0.00659861 0.00733274
 0.00801805 0.00874632]"
correlated,0.28,anisotropic,1.5,0.0,0.0,0.5,1.0,"[0.48427965 0.35493569 0.33428059 0.31427937 0.2919575  0.23290775
 0.179997   0.12535648]","[0.00436455 0.00540543 0.00560615 0.00581515 0.00606355 0.0067849
 0.00745686 0.00816961]"
correlated,0.32,anisotropic,1.5,0.0,0.0,0.5,1.0,"[0.48176604 0.35269412 0.3320751  0.31210881 0.28982593 0.23117703
 0.17862544 0.12435583]","[0.00385177 0.00475074 0.0050009  0.00526199 0.00557202 0.00610425
 0.00661179 0.00715955]"
correlated,0.36,anisotropic,1.5,0.0,0.0,0.5,1.0,"[0.48011884 0.3512685  0.33067926 0.31074182 0.28849112 0.23031023
 0.178178   0.12434147]","[0.00406293 0.00494468 0.0051147  0.00529885 0.00552465 0.00606985
 0.00658422 0.00713524]"
correlated,0.5,anisotropic,1.5,0.0,0.0,0.5,1.0,"[0.47607586 0.34860619 0.3283712  0.30877679 0.28690894 0.23014641
 0.17928508 0.126761  ]","[0.0042226  0.00512555 0.00532635 0.00553534 0.00578354 0.00639329
 0.00696425 0.00757249]"
correlated,0.75,anisotropic,1.5,0.0,0.0,0.5,1.0,"[0.46867494 0.34262156 0.32273778 0.30348345 0.28199514 0.22718003
 0.17806367 0.12734159]","[0.00361979 0.00456598 0.00477994 0.00500521 0.00527479 0.00579143
 0.00628091 0.00680677]"
correlated,1.0,anisotropic,1.5,0.0,0.0,0.5,1.0,"[0.46302767 0.33851191 0.31896695 0.30004072 0.27891857 0.22600221
 0.1785872  0.12962209]","[0.00353147 0.0043725  0.00455153 0.00474226 0.00497284 0.00542612
 0.00586059 0.00633128]"
correlated,0.05,anisotropic,1.25,0.0,0.25,0.5,1.0,"[0.68494567 0.59944157 0.59152282 0.58385476 0.575297   0.55028067
 0.52786511 0.50471674]","[0.00904777 0.01038093 0.01065434 0.01095299 0.01132239 0.01159236
 0.01187753 0.01221182]"
correlated,0.1,anisotropic,1.25,0.0,0.25,0.5,1.0,"[0.65478687 0.56426594 0.55571003 0.54742497 0.53817864 0.51150588
 0.4876061  0.46292498]","[0.00717639 0.00821463 0.00834042 0.00849291 0.00869676 0.00905053
 0.00941336 0.00982828]"
correlated,0.16,anisotropic,1.25,0.0,0.25,0.5,1.0,"[0.63364135 0.53863967 0.52953603 0.52072059 0.51088233 0.48293142
 0.45788636 0.43202254]","[0.0079666  0.00911582 0.00924315 0.00938628 0.00956796 0.01008675
 0.01058274 0.01112151]"
correlated,0.2,anisotropic,1.25,0.0,0.25,0.5,1.0,"[0.62489009 0.52835488 0.51909056 0.51011952 0.50010762 0.47163172
 0.44611626 0.41976665]","[0.00713289 0.00806101 0.00825038 0.00845575 0.0087086  0.0090104
 0.00931103 0.00964854]"
correlated,0.24,anisotropic,1.25,0.0,0.25,0.5,1.0,"[0.61679286 0.51938843 0.51000059 0.50090995 0.49076456 0.46189936
 0.43603508 0.40932525]","[0.00653752 0.00753111 0.00762049 0.00773051 0.00787936 0.0083026
 0.00871796 0.00917763]"
correlated,0.28,anisotropic,1.25,0.0,0.25,0.5,1.0,"[0.61090477 0.51256073 0.50308737 0.49391391 0.48367609 0.45455801
 0.42846714 0.4015233 ]","[0.00599279 0.00687116 0.00701878 0.00718649 0.0074004  0.00780346
 0.00819725 0.00863165]"
correlated,0.32,anisotropic,1.25,0.0,0.25,0.5,1.0,"[0.60586727 0.50680211 0.4971781  0.48785875 0.47745813 0.44818169
 0.42194892 0.39485855]","[0.00541565 0.00635579 0.00644922 0.00655995 0.00670582 0.00701641
 0.0073267  0.00767484]"
correlated,0.36,anisotropic,1.25,0.0,0.25,0.5,1.0,"[0.60206864 0.5026084  0.49294878 0.48359495 0.47315584 0.44375484
 0.41741046 0.39020483]","[0.00525351 0.00592194 0.00607552 0.00624992 0.00647185 0.0067556
 0.00704201 0.00736578]"
correlated,0.5,anisotropic,1.25,0.0,0.25,0.5,1.0,"[0.58775282 0.48664627 0.47686143 0.46738634 0.4568119  0.42709729
 0.4004719  0.37297607]","[0.00474837 0.0055427  0.00565606 0.00578825 0.00596001 0.00629281
 0.00662588 0.00699925]"
correlated,0.75,anisotropic,1.25,0.0,0.25,0.5,1.0,"[0.56781169 0.46404466 0.45411336 0.44449646 0.43376375 0.40378047
 0.37691434 0.3491699 ]","[0.00387872 0.00447583 0.0045783  0.00470091 0.00486274 0.00512124
 0.00538565 0.00568649]"
correlated,1.0,anisotropic,1.25,0.0,0.25,0.5,1.0,"[0.55327796 0.44800756 0.43805521 0.42841792 0.41766247 0.38784663
 0.36113054 0.33354104]","[0.00348845 0.0042167  0.00430134 0.00440917 0.00455731 0.00483291
 0.0051107  0.00542324]"
correlated,0.05,anisotropic,1.0,0.0,0.5,0.5,1.0,"[0.73885097 0.6585059  0.65730599 0.65614406 0.65484732 0.64339859
 0.6331401  0.62254624]","[0.01058487 0.01294224 0.01298618 0.0130692  0.01320791 0.01344377
 0.01370347 0.01401685]"
correlated,0.1,anisotropic,1.0,0.0,0.5,0.5,1.0,"[0.70505305 0.61737804 0.61585172 0.61437372 0.61272424 0.60015794
 0.58889807 0.57727009]","[0.00991977 0.01115993 0.01122076 0.01130247 0.01141954 0.01166312
 0.01190967 0.01219057]"
correlated,0.16,anisotropic,1.0,0.0,0.5,0.5,1.0,"[0.68384153 0.59121357 0.58952761 0.58789503 0.58607302 0.57266036
 0.56064213 0.548231  ]","[0.00808193 0.00953045 0.00962486 0.00974106 0.00989848 0.01007229
 0.01025255 0.01046173]"
correlated,0.2,anisotropic,1.0,0.0,0.5,0.5,1.0,"[0.67412809 0.57963897 0.57784492 0.57610766 0.57416884 0.56044118
 0.54814069 0.53543807]","[0.00738104 0.00831942 0.00830041 0.00831173 0.00835874 0.00848972
 0.00864451 0.00883947]"
correlated,0.24,anisotropic,1.0,0.0,0.5,0.5,1.0,"[0.6657871  0.5701882  0.56828367 0.56643942 0.5643812  0.55032226
 0.53772493 0.52471577]","[0.00754822 0.00864387 0.0087155  0.00880929 0.00894141 0.0091309
 0.00932841 0.00955811]"
correlated,0.28,anisotropic,1.0,0.0,0.5,0.5,1.0,"[0.66078788 0.56407509 0.56212146 0.56022969 0.55811841 0.54395147
 0.53125737 0.51814827]","[0.00708366 0.00839565 0.00843385 0.00849135 0.00857885 0.00873156
 0.00889359 0.00908453]"
correlated,0.32,anisotropic,1.0,0.0,0.5,0.5,1.0,"[0.65564589 0.55812962 0.55615459 0.55424208 0.55210767 0.53770111
 0.52479229 0.51146146]","[0.00594461 0.00716584 0.00719464 0.00724784 0.00733593 0.00739928
 0.0074909  0.00761881]"
correlated,0.36,anisotropic,1.0,0.0,0.5,0.5,1.0,"[0.65020276 0.55193243 0.54995058 0.54803147 0.54588969 0.53128825
 0.51820482 0.50469367]","[0.00636854 0.00748221 0.00756101 0.00766175 0.0078014  0.00788927
 0.00800206 0.00815086]"
correlated,0.5,anisotropic,1.0,0.0,0.5,0.5,1.0,"[0.63785362 0.53744868 0.53542682 0.53346897 0.53128397 0.51635842
 0.50298458 0.48917352]","[0.00497384 0.00589902 0.00594377 0.00601621 0.00612961 0.00620646
 0.00630811 0.00644401]"
correlated,0.75,anisotropic,1.0,0.0,0.5,0.5,1.0,"[0.61529236 0.51090263 0.50875722 0.50667973 0.50436119 0.48902076
 0.47527517 0.46108021]","[0.00470114 0.00561903 0.0056571  0.00571863 0.00581498 0.00589331
 0.00598699 0.0061059 ]"
correlated,1.0,anisotropic,1.0,0.0,0.5,0.5,1.0,"[0.59738462 0.49064297 0.48839027 0.48620887 0.48377439 0.46830085
 0.45443599 0.44011786]","[0.00380743 0.00459654 0.00464116 0.00470791 0.00480857 0.00488192
 0.00497399 0.00509372]"
correlated,0.05,anisotropic,0.75,0.0,0.75,0.5,1.0,"[0.752158   0.66162111 0.66581034 0.66986696 0.67439425 0.66989939
 0.66587182 0.66171259]","[0.01162404 0.01513248 0.01497382 0.01485724 0.01477126 0.01481866
 0.01489134 0.01499592]"
correlated,0.1,anisotropic,0.75,0.0,0.75,0.5,1.0,"[0.71564954 0.61542441 0.61981107 0.62405886 0.6287995  0.62408656
 0.61986359 0.61550257]","[0.01076631 0.01301773 0.0129262  0.01286222 0.01281992 0.01283463
 0.01287421 0.01294102]"
correlated,0.16,anisotropic,0.75,0.0,0.75,0.5,1.0,"[0.6956758  0.58983448 0.59442912 0.59887831 0.60384371 0.59884068
 0.59435777 0.58972832]","[0.00870794 0.01056069 0.01048116 0.01042877 0.01039937 0.01040292
 0.01043476 0.0104958 ]"
correlated,0.2,anisotropic,0.75,0.0,0.75,0.5,1.0,"[0.68718204 0.57886204 0.58362484 0.58823688 0.59338402 0.58831311
 0.58376939 0.57907712]","[0.00742569 0.00880558 0.00872868 0.00867905 0.00865304 0.00870997
 0.00878649 0.00889011]"
correlated,0.24,anisotropic,0.75,0.0,0.75,0.5,1.0,"[0.67911746 0.56920149 0.57406149 0.57876763 0.5840198  0.57884542
 0.57420898 0.56942096]","[0.0079476  0.00970112 0.00965019 0.00962397 0.00962174 0.0097085
 0.00980797 0.00993158]"
correlated,0.28,anisotropic,0.75,0.0,0.75,0.5,1.0,"[0.67420242 0.56332457 0.56817593 0.5728737  0.57811654 0.57285496
 0.5681404  0.56327171]","[0.00670353 0.00796202 0.00798607 0.00803993 0.00813482 0.00812792
 0.00814546 0.00818694]"
correlated,0.32,anisotropic,0.75,0.0,0.75,0.5,1.0,"[0.66860459 0.55600015 0.56090803 0.56566054 0.57096445 0.56568337
 0.56095132 0.55606457]","[0.00676465 0.00816727 0.00816384 0.00818561 0.00823881 0.00817888
 0.0081485  0.00814055]"
correlated,0.36,anisotropic,0.75,0.0,0.75,0.5,1.0,"[0.66512869 0.5525192  0.55740577 0.56213766 0.56741856 0.56213443
 0.55739966 0.5525101 ]","[0.00647311 0.00804682 0.00798728 0.00795621 0.00795279 0.00796244
 0.00799919 0.0080646 ]"
correlated,0.5,anisotropic,0.75,0.0,0.75,0.5,1.0,"[0.65070654 0.53495434 0.53998958 0.54486542 0.55030699 0.54490881
 0.54007184 0.53507674]","[0.00514588 0.00637636 0.0063496  0.0063485  0.00637611 0.00641264
 0.00647298 0.00656188]"
correlated,0.75,anisotropic,0.75,0.0,0.75,0.5,1.0,"[0.6295064  0.50922219 0.51448858 0.51958826 0.52527963 0.51962821
 0.51456433 0.5093349 ]","[0.00488379 0.00623383 0.00622113 0.0062296  0.00626309 0.00620877
 0.00618496 0.00618536]"
correlated,1.0,anisotropic,0.75,0.0,0.75,0.5,1.0,"[0.6101613  0.48672502 0.49200848 0.49712468 0.50283449 0.49710673
 0.49197444 0.48667437]","[0.00401781 0.00508754 0.00503614 0.00501385 0.00502135 0.00499738
 0.0050042  0.0050392 ]"
correlated,0.05,anisotropic,1.5,0.0,0.0,0.5,3.0,"[0.48912832 0.34972559 0.32712704 0.3052439  0.28082176 0.21335114
 0.15289497 0.09046236]","[0.00612016 0.00796656 0.00825868 0.00855403 0.00889662 0.00994891
 0.01090933 0.01191411]"
correlated,0.1,anisotropic,1.5,0.0,0.0,0.5,3.0,"[0.48595801 0.34757374 0.32509008 0.30331818 0.27902019 0.21196511
 0.15188127 0.08983318]","[0.00561224 0.00722663 0.00749169 0.00776248 0.00807938 0.00904462
 0.00992985 0.01085901]"
correlated,0.16,anisotropic,1.5,0.0,0.0,0.5,3.0,"[0.48260159 0.34491457 0.32251023 0.30081514 0.27660287 0.21011829
 0.15054564 0.08902544]","[0.00609538 0.00735269 0.00767139 0.00799229 0.00836297 0.00929437
 0.01014744 0.0110423 ]"
correlated,0.2,anisotropic,1.5,0.0,0.0,0.5,3.0,"[0.4816753  0.34435414 0.32199662 0.30034687 0.2761852  0.21014215
 0.15096515 0.08985352]","[0.0057396  0.00698598 0.00723444 0.00748741 0.00778262 0.00867304
 0.00948958 0.01034675]"
correlated,0.24,anisotropic,1.5,0.0,0.0,0.5,3.0,"[0.48012377 0.3431781  0.32085133 0.29923136 0.27510293 0.20940406
 0.15053544 0.08974229]","[0.00556804 0.00676043 0.00700325 0.00725265 0.00754585 0.00836711
 0.00912591 0.0099268 ]"
correlated,0.28,anisotropic,1.5,0.0,0.0,0.5,3.0,"[0.47903495 0.34242406 0.32013481 0.29855117 0.27446329 0.20906062
 0.1504574  0.08993833]","[0.00515585 0.00629918 0.00654317 0.00679356 0.00708759 0.00789992
 0.00865328 0.00945021]"
correlated,0.32,anisotropic,1.5,0.0,0.0,0.5,3.0,"[0.47903235 0.34277532 0.32055584 0.29903977 0.27502729 0.21009589
 0.15191496 0.09183197]","[0.00531255 0.00634708 0.00658783 0.0068363  0.00712946 0.00791851
 0.00865159 0.00942817]"
correlated,0.36,anisotropic,1.5,0.0,0.0,0.5,3.0,"[0.47770483 0.3420226  0.31987184 0.2984223  0.27448408 0.20982981
 0.15189719 0.09207064]","[0.00522759 0.00663895 0.00689723 0.00716213 0.00747304 0.00824023
 0.00894731 0.0096925 ]"
correlated,0.5,anisotropic,1.5,0.0,0.0,0.5,3.0,"[0.47457661 0.3397415  0.31770653 0.29636912 0.27255603 0.20878775
 0.15164902 0.0926423 ]","[0.0049596  0.00606949 0.00627392 0.00648558 0.00673614 0.00754032
 0.00828091 0.00906046]"
correlated,0.75,anisotropic,1.5,0.0,0.0,0.5,3.0,"[0.47025181 0.3363416  0.31445094 0.29325327 0.26959613 0.20698284
 0.15087902 0.09294105]","[0.00399453 0.00500427 0.00522122 0.00544621 0.0057125  0.00628756
 0.00683137 0.00741472]"
correlated,1.0,anisotropic,1.5,0.0,0.0,0.5,3.0,"[0.4666696  0.33367444 0.31193618 0.29088608 0.26739364 0.20570749
 0.15043442 0.09335436]","[0.00430664 0.00532274 0.00559533 0.00587057 0.00618903 0.00674713
 0.00726873 0.00782426]"
correlated,0.05,anisotropic,1.25,0.0,0.25,0.5,3.0,"[0.73500463 0.66412066 0.65728438 0.65066451 0.64327658 0.62030875
 0.59972873 0.57847591]","[0.00438166 0.00535902 0.00561963 0.00594431 0.00637718 0.0068065
 0.0072779  0.0078345 ]"
correlated,0.1,anisotropic,1.25,0.0,0.25,0.5,3.0,"[0.70143465 0.62038893 0.61262703 0.60511085 0.5967226  0.57184559
 0.54955487 0.52653542]","[0.00958432 0.01154545 0.01187693 0.01223702 0.01268026 0.01327197
 0.01385834 0.01451252]"
correlated,0.16,anisotropic,1.25,0.0,0.25,0.5,3.0,"[0.67273376 0.58518584 0.57664501 0.56837456 0.55914452 0.53259496
 0.50880556 0.48423845]","[0.01055442 0.01276524 0.01296132 0.01318249 0.0134638  0.01411101
 0.01473297 0.01541167]"
correlated,0.2,anisotropic,1.25,0.0,0.25,0.5,3.0,"[0.66320527 0.57399404 0.56515354 0.55659291 0.54703903 0.51997747
 0.49572931 0.47068843]","[0.00912703 0.01067475 0.0109532  0.01125582 0.01162869 0.01197801
 0.01233261 0.01273646]"
